 Product ID , Description , Packaging , Work Center , Option , Length , ID , Task , Time (min) ,Sum of Time (min),Column Labels,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBDIWLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,8,9,change side of palet,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBDIWLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,8,10,Apply sillicone both sides on 2sd end,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBDIWLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,8,11,wipe & rub surplus,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBDIWLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,8,12,take off one label type from housing & stick on end carton,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBDIWLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,8,13,put end carton,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBDIWLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,8,14,middle pad (1),0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBDIWLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,8,15,put end carton,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBDIWLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,8,16,bring to palet,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBDIWLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,12,3,bring product to station,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBDIWLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,12,4,dielectric test,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBDIWLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,12,5,clean ,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBDIWLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,12,6,Apply sillicone both sides on 1st end,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBDIWLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,12,7,wipe & rub surplus,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBDIWLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,12,8,manipulations,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBDIWLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,12,9,change side of palet,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBDIWLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,12,10,Apply sillicone both sides on 2sd end,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBDIWLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,12,11,wipe & rub surplus,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBDIWLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,12,12,take off one label type from housing & stick on end carton,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBDIWLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,12,13,put end carton,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBDIWLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,12,14,middle pad (1),1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBDIWLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,12,15,put end carton,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBDIWLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,12,16,bring to palet,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBDIWLED,Flangeless,Standard Packaging (Silicone),Packaging,packstandsil,4,17,shrinking machine*,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBDIWLED,Flangeless,Standard Packaging (Silicone),Packaging,packstandsil,8,17,shrinking machine*,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBDIWLED,Flangeless,Standard Packaging (Silicone),Packaging,packstandsil,12,17,shrinking machine*,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBDIWLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,4,1,sub: form 2 ends carton*,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBDIWLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,4,2,sub: cut foam for pad*,0.135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBDIWLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,8,1,sub: form 2 ends carton*,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBDIWLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,8,2,sub: cut foam for pad*,0.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBDIWLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,12,1,sub: form 2 ends carton*,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBDIWLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,12,2,sub: cut foam for pad*,0.315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,4,3,bring product to station,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,4,4,dielectric test,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,4,5,clean ,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,4,6,Apply sillicone both sides on 1st end,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,4,7,wipe & rub surplus,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,4,8,manipulations,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,4,9,change side of palet,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,4,10,Apply sillicone both sides on 2sd end,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,4,11,wipe & rub surplus,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,4,12,take off one label type from housing & stick on end carton,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,4,13,put end carton,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,4,14,middle pad (1),0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,4,15,put end carton,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,4,16,bring to palet,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,8,3,bring product to station,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,8,4,dielectric test,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,8,5,clean ,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,8,6,Apply sillicone both sides on 1st end,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,8,7,wipe & rub surplus,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,8,8,manipulations,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,8,9,change side of palet,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,8,10,Apply sillicone both sides on 2sd end,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,8,11,wipe & rub surplus,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,8,12,take off one label type from housing & stick on end carton,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,8,13,put end carton,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,8,14,middle pad (1),0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,8,15,put end carton,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,8,16,bring to palet,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,12,3,bring product to station,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,12,4,dielectric test,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,12,5,clean ,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,12,6,Apply sillicone both sides on 1st end,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,12,7,wipe & rub surplus,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,12,8,manipulations,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,12,9,change side of palet,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,12,10,Apply sillicone both sides on 2sd end,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,12,11,wipe & rub surplus,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,12,12,take off one label type from housing & stick on end carton,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,12,13,put end carton,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,12,14,middle pad (1),1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,12,15,put end carton,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,12,16,bring to palet,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBLED,Flangeless,Standard Packaging (Silicone),Packaging,packstandsil,4,17,shrinking machine*,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBLED,Flangeless,Standard Packaging (Silicone),Packaging,packstandsil,8,17,shrinking machine*,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBLED,Flangeless,Standard Packaging (Silicone),Packaging,packstandsil,12,17,shrinking machine*,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,4,1,sub: form 2 ends carton*,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,4,2,sub: cut foam for pad*,0.135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,8,1,sub: form 2 ends carton*,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,8,2,sub: cut foam for pad*,0.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,12,1,sub: form 2 ends carton*,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBLED,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,12,2,sub: cut foam for pad*,0.315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBR,Flangeless,Standard Packaging,Assembly,packstand,4,3,bring product to station,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBR,Flangeless,Standard Packaging,Assembly,packstand,4,4,clean ,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBR,Flangeless,Standard Packaging,Assembly,packstand,4,5,dielectric test,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBR,Flangeless,Standard Packaging,Assembly,packstand,4,6,label type on end carton,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBR,Flangeless,Standard Packaging,Assembly,packstand,4,7,put end carton,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBR,Flangeless,Standard Packaging,Assembly,packstand,4,8,middle pad (1),0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBR,Flangeless,Standard Packaging,Assembly,packstand,4,9,put end carton,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBR,Flangeless,Standard Packaging,Assembly,packstand,4,10,bring to palet,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBR,Flangeless,Standard Packaging,Assembly,packstand,8,3,bring product to station,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBR,Flangeless,Standard Packaging,Assembly,packstand,8,4,clean ,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBR,Flangeless,Standard Packaging,Assembly,packstand,8,5,dielectric test,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBR,Flangeless,Standard Packaging,Assembly,packstand,8,6,label type on end carton,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBR,Flangeless,Standard Packaging,Assembly,packstand,8,7,put end carton,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBR,Flangeless,Standard Packaging,Assembly,packstand,8,8,middle pad (1),0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBR,Flangeless,Standard Packaging,Assembly,packstand,8,9,put end carton,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBR,Flangeless,Standard Packaging,Assembly,packstand,8,10,bring to palet,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBR,Flangeless,Standard Packaging,Assembly,packstand,12,3,bring product to station,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBR,Flangeless,Standard Packaging,Assembly,packstand,12,4,clean ,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBR,Flangeless,Standard Packaging,Assembly,packstand,12,5,dielectric test,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBR,Flangeless,Standard Packaging,Assembly,packstand,12,6,label type on end carton,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBR,Flangeless,Standard Packaging,Assembly,packstand,12,7,put end carton,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBR,Flangeless,Standard Packaging,Assembly,packstand,12,8,middle pad (1),1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBR,Flangeless,Standard Packaging,Assembly,packstand,12,9,put end carton,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBR,Flangeless,Standard Packaging,Assembly,packstand,12,10,bring to palet,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBR,Flangeless,Standard Packaging,Packaging,packstand,4,11,shrinking machine*,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBR,Flangeless,Standard Packaging,Packaging,packstand,8,11,shrinking machine*,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBR,Flangeless,Standard Packaging,Packaging,packstand,12,11,shrinking machine*,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBR,Flangeless,Standard Packaging,Assembly,packstand,4,1,sub: form 2 ends carton*,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBR,Flangeless,Standard Packaging,Assembly,packstand,4,2,sub: cut foam for pad*,0.135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBR,Flangeless,Standard Packaging,Assembly,packstand,8,1,sub: form 2 ends carton*,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBR,Flangeless,Standard Packaging,Assembly,packstand,8,2,sub: cut foam for pad*,0.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBR,Flangeless,Standard Packaging,Assembly,packstand,12,1,sub: form 2 ends carton*,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBR,Flangeless,Standard Packaging,Assembly,packstand,12,2,sub: cut foam for pad*,0.315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBRLED,Flangeless,Standard Packaging,Assembly,packstand,4,3,bring product to station,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBRLED,Flangeless,Standard Packaging,Assembly,packstand,4,4,clean ,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBRLED,Flangeless,Standard Packaging,Assembly,packstand,4,5,dielectric test,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBRLED,Flangeless,Standard Packaging,Assembly,packstand,4,6,label type on end carton,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBRLED,Flangeless,Standard Packaging,Assembly,packstand,4,7,put end carton,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBRLED,Flangeless,Standard Packaging,Assembly,packstand,4,8,middle pad (1),0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBRLED,Flangeless,Standard Packaging,Assembly,packstand,4,9,put end carton,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBRLED,Flangeless,Standard Packaging,Assembly,packstand,4,10,bring to palet,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBRLED,Flangeless,Standard Packaging,Assembly,packstand,8,3,bring product to station,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBRLED,Flangeless,Standard Packaging,Assembly,packstand,8,4,clean ,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBRLED,Flangeless,Standard Packaging,Assembly,packstand,8,5,dielectric test,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBRLED,Flangeless,Standard Packaging,Assembly,packstand,8,6,label type on end carton,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBRLED,Flangeless,Standard Packaging,Assembly,packstand,8,7,put end carton,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBRLED,Flangeless,Standard Packaging,Assembly,packstand,8,8,middle pad (1),0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBRLED,Flangeless,Standard Packaging,Assembly,packstand,8,9,put end carton,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBRLED,Flangeless,Standard Packaging,Assembly,packstand,8,10,bring to palet,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBRLED,Flangeless,Standard Packaging,Assembly,packstand,12,3,bring product to station,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBRLED,Flangeless,Standard Packaging,Assembly,packstand,12,4,clean ,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBRLED,Flangeless,Standard Packaging,Assembly,packstand,12,5,dielectric test,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBRLED,Flangeless,Standard Packaging,Assembly,packstand,12,6,label type on end carton,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBRLED,Flangeless,Standard Packaging,Assembly,packstand,12,7,put end carton,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBRLED,Flangeless,Standard Packaging,Assembly,packstand,12,8,middle pad (1),1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBRLED,Flangeless,Standard Packaging,Assembly,packstand,12,9,put end carton,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBRLED,Flangeless,Standard Packaging,Assembly,packstand,12,10,bring to palet,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBRLED,Flangeless,Standard Packaging,Packaging,packstand,4,11,shrinking machine*,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBRLED,Flangeless,Standard Packaging,Packaging,packstand,8,11,shrinking machine*,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBRLED,Flangeless,Standard Packaging,Packaging,packstand,12,11,shrinking machine*,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBRLED,Flangeless,Standard Packaging,Assembly,packstand,4,1,sub: form 2 ends carton*,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBRLED,Flangeless,Standard Packaging,Assembly,packstand,4,2,sub: cut foam for pad*,0.135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBRLED,Flangeless,Standard Packaging,Assembly,packstand,8,1,sub: form 2 ends carton*,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBRLED,Flangeless,Standard Packaging,Assembly,packstand,8,2,sub: cut foam for pad*,0.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBRLED,Flangeless,Standard Packaging,Assembly,packstand,12,1,sub: form 2 ends carton*,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBRLED,Flangeless,Standard Packaging,Assembly,packstand,12,2,sub: cut foam for pad*,0.315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBS,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,4,3,bring product to station,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBS,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,4,4,dielectric test,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBS,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,4,5,clean ,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBS,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,4,6,Apply sillicone both sides on 1st end,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBS,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,4,7,wipe & rub surplus,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBS,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,4,8,manipulations,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBS,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,4,9,change side of palet,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBS,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,4,10,Apply sillicone both sides on 2sd end,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBS,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,4,11,wipe & rub surplus,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBS,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,4,12,take off one label type from housing & stick on end carton,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBS,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,4,13,put end carton,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBS,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,4,14,middle pad (1),0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBS,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,4,15,put end carton,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBS,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,4,16,bring to palet,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBS,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,8,3,bring product to station,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBS,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,8,4,dielectric test,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBS,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,8,5,clean ,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBS,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,8,6,Apply sillicone both sides on 1st end,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBS,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,8,7,wipe & rub surplus,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBS,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,8,8,manipulations,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBS,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,8,9,change side of palet,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBS,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,8,10,Apply sillicone both sides on 2sd end,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBS,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,8,11,wipe & rub surplus,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBS,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,8,12,take off one label type from housing & stick on end carton,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBS,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,8,13,put end carton,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBS,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,8,14,middle pad (1),0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBS,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,8,15,put end carton,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBS,Flangeless,Standard Packaging (Silicone),Assembly,packstandsil,8,16,bring to palet,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
