Product ID,Fixture,Work Center,Option,Length,ID,Task,Time (min)
BBDLEDPAT,pendant,Assembly,ascrewr2,4,3,Turn housing,0.01
BBDLEDPAT,pendant,Assembly,ascrewr2,4,4,Place wires,0.15
BBDLEDPAT,pendant,Assembly,ascrewr2,4,5,2 half reflectors,0.846666667
BBDLEDPAT,pendant,Assembly,ascrewr2,8,1,Place wires,0.5
BBDLEDPAT,pendant,Assembly,ascrewr2,8,2,4 screws/reflector,1.126666667
BBDLEDPAT,pendant,Assembly,ascrewr2,8,3,Turn housing,0.15
BBDLEDPAT,pendant,Assembly,ascrewr2,8,4,Place wires,0.5
BBDLEDPAT,pendant,Assembly,ascrewr2,8,5,2 half reflectors,1.693333333
BBDLEDPAT,pendant,Assembly,ascrewr2,12,1,Place wires,0.75
BBDLEDPAT,pendant,Assembly,ascrewr2,12,2,4 screws/reflector,1.69
BBDLEDPAT,pendant,Assembly,ascrewr2,12,3,Turn housing,0.2
BBDLEDPAT,pendant,Assembly,ascrewr2,12,4,Place wires,0.75
BBDLEDPAT,pendant,Assembly,ascrewr2,12,5,2 half reflectors,2.54
BBDPAT,pendant,Assembly,ascrewr1,4,1,Place wires,0.15
BBDPAT,pendant,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
BBDPAT,pendant,Assembly,ascrewr1,8,1,Place wires,0.5
BBDPAT,pendant,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
BBDPAT,pendant,Assembly,ascrewr1,12,1,Place wires,0.75
BBDPAT,pendant,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
BBI,pendant,Assembly,ascrewr1,4,1,Place wires,0.15
BBI,pendant,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
BBI,pendant,Assembly,ascrewr1,8,1,Place wires,0.5
BBI,pendant,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
BBI,pendant,Assembly,ascrewr1,12,1,Place wires,0.75
BBI,pendant,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
BBILED,pendant,Assembly,ascrewr1,4,1,Place wires,0.15
BBILED,pendant,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
BBILED,pendant,Assembly,ascrewr1,8,1,Place wires,0.5
BBILED,pendant,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
BBILED,pendant,Assembly,ascrewr1,12,1,Place wires,0.75
BBILED,pendant,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
BBILED2,pendant,Assembly,ascrewr1,4,1,Place wires,0.15
BBILED2,pendant,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
BBILED2,pendant,Assembly,ascrewr1,8,1,Place wires,0.5
BBILED2,pendant,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
BBILED2,pendant,Assembly,ascrewr1,12,1,Place wires,0.75
BBILED2,pendant,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
BBILEDPAT,pendant,Assembly,ascrewr1,4,1,Place wires,0.15
BBILEDPAT,pendant,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
BBILEDPAT,pendant,Assembly,ascrewr1,8,1,Place wires,0.5
BBILEDPAT,pendant,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
BBILEDPAT,pendant,Assembly,ascrewr1,12,1,Place wires,0.75
BBILEDPAT,pendant,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
BBIPAT,pendant,Assembly,ascrewr1,4,1,Place wires,0.15
BBIPAT,pendant,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
BBIPAT,pendant,Assembly,ascrewr1,8,1,Place wires,0.5
BBIPAT,pendant,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
BBIPAT,pendant,Assembly,ascrewr1,12,1,Place wires,0.75
BBIPAT,pendant,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
BBLED2,pendant,Assembly,ascrewr1,4,1,Place wires,0.15
BBLED2,pendant,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
BBLED2,pendant,Assembly,ascrewr1,8,1,Place wires,0.5
BBLED2,pendant,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
BBLED2,pendant,Assembly,ascrewr1,12,1,Place wires,0.75
BBLED2,pendant,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
BBLEDPAT,pendant,Assembly,ascrewr1,4,1,Place wires,0.15
BBLEDPAT,pendant,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
BBLEDPAT,pendant,Assembly,ascrewr1,8,1,Place wires,0.5
BBLEDPAT,pendant,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
BBLEDPAT,pendant,Assembly,ascrewr1,12,1,Place wires,0.75
BBLEDPAT,pendant,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
BBPAT,pendant,Assembly,ascrewr1,4,1,Place wires,0.15
BBPAT,pendant,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
BBPAT,pendant,Assembly,ascrewr1,8,1,Place wires,0.5
BBPAT,pendant,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
BBPAT,pendant,Assembly,ascrewr1,12,1,Place wires,0.75
BBPAT,pendant,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
BBR,recessed,Assembly,ascrewr1,4,1,Place wires,0.15
BBR,recessed,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
BBR,recessed,Assembly,ascrewr1,8,1,Place wires,0.5
BBR,recessed,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
BBR,recessed,Assembly,ascrewr1,12,1,Place wires,0.75
BBR,recessed,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
BBRLED,recessed,Assembly,ascrewr1,4,1,Place wires,0.15
BBRLED,recessed,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
BBRLED,recessed,Assembly,ascrewr1,8,1,Place wires,0.5
BBRLED,recessed,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
BBRLED,recessed,Assembly,ascrewr1,12,1,Place wires,0.75
BBRLED,recessed,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
BBRLEDPAT,recessed,Assembly,ascrewr1,4,1,Place wires,0.15
BBRLEDPAT,recessed,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
BBRLEDPAT,recessed,Assembly,ascrewr1,8,1,Place wires,0.5
BBRLEDPAT,recessed,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
BBRLEDPAT,recessed,Assembly,ascrewr1,12,1,Place wires,0.75
BBRLEDPAT,recessed,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
BBRPAT,recessed,Assembly,ascrewr1,4,1,Place wires,0.15
BBRPAT,recessed,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
BBRPAT,recessed,Assembly,ascrewr1,8,1,Place wires,0.5
BBRPAT,recessed,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
BBRPAT,recessed,Assembly,ascrewr1,12,1,Place wires,0.75
BBRPAT,recessed,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
BBRV,recessed,Assembly,ascrewr1,4,1,Place wires,0.15
BBRV,recessed,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
BBRV,recessed,Assembly,ascrewr1,8,1,Place wires,0.5
BBRV,recessed,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
BBRV,recessed,Assembly,ascrewr1,12,1,Place wires,0.75
BBRV,recessed,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
BBRVLED,recessed,Assembly,ascrewr1,4,1,Place wires,0.15
BBRVLED,recessed,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
BBRVLED,recessed,Assembly,ascrewr1,8,1,Place wires,0.5
BBRVLED,recessed,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
BBRVLED,recessed,Assembly,ascrewr1,12,1,Place wires,0.75
BBRVLED,recessed,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
BBS,surface,Assembly,ascrewr1,4,1,Place wires,0.15
BBS,surface,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
BBS,surface,Assembly,ascrewr1,8,1,Place wires,0.5
BBS,surface,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
BBS,surface,Assembly,ascrewr1,12,1,Place wires,0.75
BBS,surface,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
BBSLED,surface,Assembly,ascrewr1,4,1,Place wires,0.15
BBSLED,surface,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
BBSLED,surface,Assembly,ascrewr1,8,1,Place wires,0.5
BBSLED,surface,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
BBSLED,surface,Assembly,ascrewr1,12,1,Place wires,0.75
BBSLED,surface,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
BBSLEDPAT,surface,Assembly,ascrewr1,4,1,Place wires,0.15
BBSLEDPAT,surface,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
BBSLEDPAT,surface,Assembly,ascrewr1,8,1,Place wires,0.5
BBSLEDPAT,surface,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
BBSLEDPAT,surface,Assembly,ascrewr1,12,1,Place wires,0.75
BBSLEDPAT,surface,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
BBSPAT,surface,Assembly,ascrewr1,4,1,Place wires,0.15
BBSPAT,surface,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
BBSPAT,surface,Assembly,ascrewr1,8,1,Place wires,0.5
BBSPAT,surface,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
BBSPAT,surface,Assembly,ascrewr1,12,1,Place wires,0.75
BBSPAT,surface,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
BBW,wall,Assembly,ascrewr1,4,1,Place wires,0.15
BBW,wall,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
BBW,wall,Assembly,ascrewr1,8,1,Place wires,0.5
BBW,wall,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
BBW,wall,Assembly,ascrewr1,12,1,Place wires,0.75
BBW,wall,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
BBWD,wall,Assembly,ascrewr1,4,1,Place wires,0.15
BBWD,wall,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
BBWD,wall,Assembly,ascrewr1,8,1,Place wires,0.5
BBWD,wall,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
BBWD,wall,Assembly,ascrewr1,12,1,Place wires,0.75
BBWD,wall,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
BBWDILED,wall,Assembly,ascrewr2,4,1,Place wires,0.15
BBWDILED,wall,Assembly,ascrewr2,4,2,4 screws/reflector,0.563333333
BBWDILED,wall,Assembly,ascrewr2,4,3,Turn housing,0.01
BBWDILED,wall,Assembly,ascrewr2,4,4,Place wires,0.15
BBWDILED,wall,Assembly,ascrewr2,4,5,2 half reflectors,0.846666667
BBWDILED,wall,Assembly,ascrewr2,8,1,Place wires,0.5
BBWDILED,wall,Assembly,ascrewr2,8,2,4 screws/reflector,1.126666667
BBWDILED,wall,Assembly,ascrewr2,8,3,Turn housing,0.15
BBWDILED,wall,Assembly,ascrewr2,8,4,Place wires,0.5
BBWDILED,wall,Assembly,ascrewr2,8,5,2 half reflectors,1.693333333
BBWDILED,wall,Assembly,ascrewr2,12,1,Place wires,0.75
BBWDILED,wall,Assembly,ascrewr2,12,2,4 screws/reflector,1.69
BBWDILED,wall,Assembly,ascrewr2,12,3,Turn housing,0.2
BBWDILED,wall,Assembly,ascrewr2,12,4,Place wires,0.75
BBWDILED,wall,Assembly,ascrewr2,12,5,2 half reflectors,2.54
BBWDLED,wall,Assembly,ascrewr1,4,1,Place wires,0.15
BBWDLED,wall,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
BBWDLED,wall,Assembly,ascrewr1,8,1,Place wires,0.5
BBWDLED,wall,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
BBWDLED,wall,Assembly,ascrewr1,12,1,Place wires,0.75
BBWDLED,wall,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
BBWDLEDPAT,wall,Assembly,ascrewr1,4,1,Place wires,0.15
BBWDLEDPAT,wall,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
BBWDLEDPAT,wall,Assembly,ascrewr1,8,1,Place wires,0.5
BBWDLEDPAT,wall,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
BBWDLEDPAT,wall,Assembly,ascrewr1,12,1,Place wires,0.75
BBWDLEDPAT,wall,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
BBWDPAT,wall,Assembly,ascrewr1,4,1,Place wires,0.15
BBWDPAT,wall,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
BBWDPAT,wall,Assembly,ascrewr1,8,1,Place wires,0.5
BBWDPAT,wall,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
BBWDPAT,wall,Assembly,ascrewr1,12,1,Place wires,0.75
BBWDPAT,wall,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
BBWI,wall,Assembly,ascrewr1,4,1,Place wires,0.15
BBWI,wall,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
BBWI,wall,Assembly,ascrewr1,8,1,Place wires,0.5
BBWI,wall,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
BBWI,wall,Assembly,ascrewr1,12,1,Place wires,0.75
BBWI,wall,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
BBWILED,wall,Assembly,ascrewr1,4,1,Place wires,0.15
BBWILED,wall,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
BBWILED,wall,Assembly,ascrewr1,8,1,Place wires,0.5
BBWILED,wall,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
BBWILED,wall,Assembly,ascrewr1,12,1,Place wires,0.75
BBWILED,wall,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
BBWILEDPAT,wall,Assembly,ascrewr1,4,1,Place wires,0.15
BBWILEDPAT,wall,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
BBWILEDPAT,wall,Assembly,ascrewr1,8,1,Place wires,0.5
BBWILEDPAT,wall,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
BBWILEDPAT,wall,Assembly,ascrewr1,12,1,Place wires,0.75
BBWILEDPAT,wall,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
BBWIPAT,wall,Assembly,ascrewr1,4,1,Place wires,0.15
BBWIPAT,wall,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
BBWIPAT,wall,Assembly,ascrewr1,8,1,Place wires,0.5
BBWIPAT,wall,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
BBWIPAT,wall,Assembly,ascrewr1,12,1,Place wires,0.75
BBWIPAT,wall,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
BBWLEDPAT,wall,Assembly,ascrewr1,4,1,Place wires,0.15
BBWLEDPAT,wall,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
BBWLEDPAT,wall,Assembly,ascrewr1,8,1,Place wires,0.5
BBWLEDPAT,wall,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
BBWLEDPAT,wall,Assembly,ascrewr1,12,1,Place wires,0.75
BBWLEDPAT,wall,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
BBWPAT,wall,Assembly,ascrewr1,4,1,Place wires,0.15
BBWPAT,wall,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
BBWPAT,wall,Assembly,ascrewr1,8,1,Place wires,0.5
BBWPAT,wall,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
BBWPAT,wall,Assembly,ascrewr1,12,1,Place wires,0.75
BBWPAT,wall,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
BD,pendant,Assembly,ascrewr3,4,1,Place wires,0.15
BD,pendant,Assembly,ascrewr3,4,2,2 half reflectors,0.846666667
BD,pendant,Assembly,ascrewr3,8,1,Place wires,0.5
BD,pendant,Assembly,ascrewr3,8,2,2 half reflectors,1.693333333
BD,pendant,Assembly,ascrewr3,12,1,Place wires,0.75
BD,pendant,Assembly,ascrewr3,12,2,2 half reflectors,2.54
BDI,pendant,Assembly,ascrewr2,4,1,Place wires,0.15
BDI,pendant,Assembly,ascrewr2,4,2,4 screws/reflector,0.563333333
BDI,pendant,Assembly,ascrewr2,4,3,Turn housing,0.01
BDI,pendant,Assembly,ascrewr2,4,4,Place wires,0.15
BDI,pendant,Assembly,ascrewr2,4,5,2 half reflectors,0.846666667
BDI,pendant,Assembly,ascrewr2,8,1,Place wires,0.5
BDI,pendant,Assembly,ascrewr2,8,2,4 screws/reflector,1.126666667
BDI,pendant,Assembly,ascrewr2,8,3,Turn housing,0.15
BDI,pendant,Assembly,ascrewr2,8,4,Place wires,0.5
BDI,pendant,Assembly,ascrewr2,8,5,2 half reflectors,1.693333333
BDI,pendant,Assembly,ascrewr2,12,1,Place wires,0.75
BDI,pendant,Assembly,ascrewr2,12,2,4 screws/reflector,1.69
BDI,pendant,Assembly,ascrewr2,12,3,Turn housing,0.2
BDI,pendant,Assembly,ascrewr2,12,4,Place wires,0.75
BDI,pendant,Assembly,ascrewr2,12,5,2 half reflectors,2.54
BDIW,wall,Assembly,ascrewr2,4,1,Place wires,0.15
BDIW,wall,Assembly,ascrewr2,4,2,4 screws/reflector,0.563333333
BDIW,wall,Assembly,ascrewr2,4,3,Turn housing,0.01
BDIW,wall,Assembly,ascrewr2,4,4,Place wires,0.15
BDIW,wall,Assembly,ascrewr2,4,5,2 half reflectors,0.846666667
BDIW,wall,Assembly,ascrewr2,8,1,Place wires,0.5
BDIW,wall,Assembly,ascrewr2,8,2,4 screws/reflector,1.126666667
BDIW,wall,Assembly,ascrewr2,8,3,Turn housing,0.15
BDIW,wall,Assembly,ascrewr2,8,4,Place wires,0.5
BDIW,wall,Assembly,ascrewr2,8,5,2 half reflectors,1.693333333
BDIW,wall,Assembly,ascrewr2,12,1,Place wires,0.75
BDIW,wall,Assembly,ascrewr2,12,2,4 screws/reflector,1.69
BDIW,wall,Assembly,ascrewr2,12,3,Turn housing,0.2
BDIW,wall,Assembly,ascrewr2,12,4,Place wires,0.75
BDIW,wall,Assembly,ascrewr2,12,5,2 half reflectors,2.54
BDLED,pendant,Assembly,ascrewr3,4,1,Place wires,0.15
BDLED,pendant,Assembly,ascrewr3,4,2,2 half reflectors,0.846666667
BDLED,pendant,Assembly,ascrewr3,8,1,Place wires,0.5
BDLED,pendant,Assembly,ascrewr3,8,2,2 half reflectors,1.693333333
BDLED,pendant,Assembly,ascrewr3,12,1,Place wires,0.75
BDLED,pendant,Assembly,ascrewr3,12,2,2 half reflectors,2.54
BDLEDPAT,pendant,Assembly,ascrewr3,4,1,Place wires,0.15
BDLEDPAT,pendant,Assembly,ascrewr3,4,2,2 half reflectors,0.846666667
BDLEDPAT,pendant,Assembly,ascrewr3,8,1,Place wires,0.5
BDLEDPAT,pendant,Assembly,ascrewr3,8,2,2 half reflectors,1.693333333
BDLEDPAT,pendant,Assembly,ascrewr3,12,1,Place wires,0.75
BDLEDPAT,pendant,Assembly,ascrewr3,12,2,2 half reflectors,2.54
BDPAT,pendant,Assembly,ascrewr3,4,1,Place wires,0.15
BDPAT,pendant,Assembly,ascrewr3,4,2,2 half reflectors,0.846666667
BDPAT,pendant,Assembly,ascrewr3,8,1,Place wires,0.5
BDPAT,pendant,Assembly,ascrewr3,8,2,2 half reflectors,1.693333333
BDPAT,pendant,Assembly,ascrewr3,12,1,Place wires,0.75
BDPAT,pendant,Assembly,ascrewr3,12,2,2 half reflectors,2.54
BI,pendant,Assembly,ascrewr3,4,1,Place wires,0.15
BI,pendant,Assembly,ascrewr3,4,2,2 half reflectors,0.846666667
BI,pendant,Assembly,ascrewr3,8,1,Place wires,0.5
BI,pendant,Assembly,ascrewr3,8,2,2 half reflectors,1.693333333
BI,pendant,Assembly,ascrewr3,12,1,Place wires,0.75
BI,pendant,Assembly,ascrewr3,12,2,2 half reflectors,2.54
BILED,pendant,Assembly,ascrewr3,4,1,Place wires,0.15
BILED,pendant,Assembly,ascrewr3,4,2,2 half reflectors,0.846666667
BILED,pendant,Assembly,ascrewr3,8,1,Place wires,0.5
BILED,pendant,Assembly,ascrewr3,8,2,2 half reflectors,1.693333333
BILED,pendant,Assembly,ascrewr3,12,1,Place wires,0.75
BILED,pendant,Assembly,ascrewr3,12,2,2 half reflectors,2.54
BILEDPAT,pendant,Assembly,ascrewr3,4,1,Place wires,0.15
BILEDPAT,pendant,Assembly,ascrewr3,4,2,2 half reflectors,0.846666667
BILEDPAT,pendant,Assembly,ascrewr3,8,1,Place wires,0.5
BILEDPAT,pendant,Assembly,ascrewr3,8,2,2 half reflectors,1.693333333
BILEDPAT,pendant,Assembly,ascrewr3,12,1,Place wires,0.75
BILEDPAT,pendant,Assembly,ascrewr3,12,2,2 half reflectors,2.54
BIPAT,pendant,Assembly,ascrewr3,4,1,Place wires,0.15
BIPAT,pendant,Assembly,ascrewr3,4,2,2 half reflectors,0.846666667
BIPAT,pendant,Assembly,ascrewr3,8,1,Place wires,0.5
BIPAT,pendant,Assembly,ascrewr3,8,2,2 half reflectors,1.693333333
BIPAT,pendant,Assembly,ascrewr3,12,1,Place wires,0.75
BIPAT,pendant,Assembly,ascrewr3,12,2,2 half reflectors,2.54
BLEDPAT,pendant,Assembly,ascrewr3,4,1,Place wires,0.15
BLEDPAT,pendant,Assembly,ascrewr3,4,2,2 half reflectors,0.846666667
BLEDPAT,pendant,Assembly,ascrewr3,8,1,Place wires,0.5
BLEDPAT,pendant,Assembly,ascrewr3,8,2,2 half reflectors,1.693333333
BLEDPAT,pendant,Assembly,ascrewr3,12,1,Place wires,0.75
BLEDPAT,pendant,Assembly,ascrewr3,12,2,2 half reflectors,2.54
BMD,pendant,Assembly,ascrewr1,4,1,Place wires,0.15
BMD,pendant,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
BMD,pendant,Assembly,ascrewr1,8,1,Place wires,0.5
BMD,pendant,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
BMD,pendant,Assembly,ascrewr1,12,1,Place wires,0.75
BMD,pendant,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
BMDLED,pendant,Assembly,ascrewr1,4,1,Place wires,0.15
BMDLED,pendant,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
BMDLED,pendant,Assembly,ascrewr1,8,1,Place wires,0.5
BMDLED,pendant,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
BMDLED,pendant,Assembly,ascrewr1,12,1,Place wires,0.75
BMDLED,pendant,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
BMDLEDPAT,pendant,Assembly,ascrewr1,4,1,Place wires,0.15
BMDLEDPAT,pendant,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
BMDLEDPAT,pendant,Assembly,ascrewr1,8,1,Place wires,0.5
BMDLEDPAT,pendant,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
BMDLEDPAT,pendant,Assembly,ascrewr1,12,1,Place wires,0.75
BMDLEDPAT,pendant,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
BMDPAT,pendant,Assembly,ascrewr1,4,1,Place wires,0.15
BMDPAT,pendant,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
BMDPAT,pendant,Assembly,ascrewr1,8,1,Place wires,0.5
BMDPAT,pendant,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
BMDPAT,pendant,Assembly,ascrewr1,12,1,Place wires,0.75
BMDPAT,pendant,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
BMI,pendant,Assembly,ascrewr1,4,1,Place wires,0.15
BMI,pendant,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
BMI,pendant,Assembly,ascrewr1,8,1,Place wires,0.5
BMI,pendant,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
BMI,pendant,Assembly,ascrewr1,12,1,Place wires,0.75
BMI,pendant,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
BMILED,pendant,Assembly,ascrewr1,4,1,Place wires,0.15
BMILED,pendant,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
BMILED,pendant,Assembly,ascrewr1,8,1,Place wires,0.5
BMILED,pendant,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
BMILED,pendant,Assembly,ascrewr1,12,1,Place wires,0.75
BMILED,pendant,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
BMILEDPAT,pendant,Assembly,ascrewr1,4,1,Place wires,0.15
BMILEDPAT,pendant,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
BMILEDPAT,pendant,Assembly,ascrewr1,8,1,Place wires,0.5
BMILEDPAT,pendant,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
BMILEDPAT,pendant,Assembly,ascrewr1,12,1,Place wires,0.75
BMILEDPAT,pendant,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
BMIPAT,pendant,Assembly,ascrewr1,4,1,Place wires,0.15
BMIPAT,pendant,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
BMIPAT,pendant,Assembly,ascrewr1,8,1,Place wires,0.5
BMIPAT,pendant,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
BMIPAT,pendant,Assembly,ascrewr1,12,1,Place wires,0.75
BMIPAT,pendant,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
BMLEDPAT,pendant,Assembly,ascrewr1,4,1,Place wires,0.15
BMLEDPAT,pendant,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
BMLEDPAT,pendant,Assembly,ascrewr1,8,1,Place wires,0.5
BMLEDPAT,pendant,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
BMLEDPAT,pendant,Assembly,ascrewr1,12,1,Place wires,0.75
BMLEDPAT,pendant,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
BMR,recessed,Assembly,ascrewr1,4,1,Place wires,0.15
BMR,recessed,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
BMR,recessed,Assembly,ascrewr1,8,1,Place wires,0.5
BMR,recessed,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
BMR,recessed,Assembly,ascrewr1,12,1,Place wires,0.75
BMR,recessed,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
BMRLED,recessed,Assembly,ascrewr1,4,1,Place wires,0.15
BMRLED,recessed,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
BMRLED,recessed,Assembly,ascrewr1,8,1,Place wires,0.5
BMRLED,recessed,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
BMRLED,recessed,Assembly,ascrewr1,12,1,Place wires,0.75
BMRLED,recessed,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
BMRLEDPAT,recessed,Assembly,ascrewr1,4,1,Place wires,0.15
BMRLEDPAT,recessed,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
BMRLEDPAT,recessed,Assembly,ascrewr1,8,1,Place wires,0.5
BMRLEDPAT,recessed,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
BMRLEDPAT,recessed,Assembly,ascrewr1,12,1,Place wires,0.75
BMRLEDPAT,recessed,Assembly,ascrewr1,12,2,4 screws/reflector,1.69
BMRPAT,recessed,Assembly,ascrewr1,4,1,Place wires,0.15
BMRPAT,recessed,Assembly,ascrewr1,4,2,4 screws/reflector,0.563333333
BMRPAT,recessed,Assembly,ascrewr1,8,1,Place wires,0.5
BMRPAT,recessed,Assembly,ascrewr1,8,2,4 screws/reflector,1.126666667
BMRPAT,recessed,Assembly,ascrewr1,12,1,Place wires,0.75
