Length,ProductID,Table,Description,Wires Qty,Bracket,Task (Ballast),Cartridge 1,Cartridge 2,Cartridge 3,Cartridge 1 SR1,Cartridge 2 SR1,Cartridge 3 SR1,Cartridge 1 SRM,Cartridge 2 SRM,Cartridge 3 SRM,Cartridge 1 SRE,Cartridge 2 SRE,Cartridge 3 SRE,,SR1,SRM,SRE
,BASS,Ballast,ERS,3,Bracket,XO : 3 screws +2brkt,,,,,,,,,,,,,,,,
,BASW,Ballast,BI,4,Bracket,XO : 3 screws +2brkt,,,,,,,,,,,,,,,,
,BASW,Ballast,D,5,Bracket,XO : 3 screws +2brkt,,,,,,,,,,,,,,,,
,BASW,Ballast,E,3,Bracket,XO : 3 screws +2brkt,,,,,,,,,,,,,,,,
,BASW,Ballast,ERS,3,Bracket,XO : 3 screws +2brkt,,,,,,,,,,,,,,,,
,BASWA,Ballast,BI,4,Bracket,XO : 3 screws +2brkt,,,,,,,,,,,,,,,,
,BASWA,Ballast,D,5,Bracket,XO : 3 screws +2brkt,,,,,,,,,,,,,,,,
,BASWA,Ballast,E,3,Bracket,XO : 3 screws +2brkt,,,,,,,,,,,,,,,,
,BASWA,Ballast,ERS,3,Bracket,XO : 3 screws +2brkt,,,,,,,,,,,,,,,,
,BB,Ballast,BI,4,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BB,Ballast,D,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BB,Ballast,E,3,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BB,Ballast,ERS,3,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBD,Ballast,BI,4,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBD,Ballast,D,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBD,Ballast,E,3,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBD,Ballast,ERS,3,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBDILED,Ballast,BI,4,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBDILED,Ballast,D,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBDILED,Ballast,DP,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBDILED,Ballast,LT,6,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBDILED,Ballast,MD,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBDILEDPAT,Ballast,BI,4,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBDILEDPAT,Ballast,D,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBDILEDPAT,Ballast,DP,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBDILEDPAT,Ballast,LT,6,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBDILEDPAT,Ballast,MD,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBDLED,Ballast,BI,4,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBDLED,Ballast,D,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBDLED,Ballast,DP,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBDLED,Ballast,LT,6,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBDLED,Ballast,MD,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBDLEDPAT,Ballast,BI,4,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBDLEDPAT,Ballast,D,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBDLEDPAT,Ballast,DP,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBDLEDPAT,Ballast,LT,6,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBDLEDPAT,Ballast,MD,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBDPAT,Ballast,BI,4,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBDPAT,Ballast,D,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBDPAT,Ballast,E,3,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBDPAT,Ballast,ERS,3,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBI,Ballast,BI,4,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBI,Ballast,D,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBI,Ballast,E,3,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBI,Ballast,ERS,3,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBILED,Ballast,BI,4,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBILED,Ballast,D,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBILED,Ballast,DP,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBILED,Ballast,LT,6,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBILED,Ballast,MD,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBILED2,Ballast,BI,4,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBILED2,Ballast,D,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBILED2,Ballast,DP,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBILED2,Ballast,LT,6,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBILED2,Ballast,MD,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBILEDPAT,Ballast,BI,4,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBILEDPAT,Ballast,D,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBILEDPAT,Ballast,DP,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBILEDPAT,Ballast,LT,6,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBILEDPAT,Ballast,MD,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBIPAT,Ballast,BI,4,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBIPAT,Ballast,D,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBIPAT,Ballast,E,3,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBIPAT,Ballast,ERS,3,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBLED2,Ballast,BI,4,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBLED2,Ballast,D,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBLED2,Ballast,DP,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBLED2,Ballast,LT,6,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBLED2,Ballast,MD,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBLEDPAT,Ballast,BI,4,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBLEDPAT,Ballast,D,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBLEDPAT,Ballast,DP,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBLEDPAT,Ballast,LT,6,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBLEDPAT,Ballast,MD,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBPAT,Ballast,BI,4,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBPAT,Ballast,D,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBPAT,Ballast,E,3,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBPAT,Ballast,ERS,3,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBR,Ballast,BI,4,N Bracket,on housing: 3screws,,,,,,,,,,,,,,,,
,BBR,Ballast,D,5,N Bracket,on housing: 3screws,,,,,,,,,,,,,,,,
,BBR,Ballast,E,3,N Bracket,on housing: 3screws,,,,,,,,,,,,,,,,
,BBR,Ballast,ERS,3,N Bracket,on housing: 3screws,,,,,,,,,,,,,,,,
,BBRLED,Ballast,BI,4,N Bracket,"no brkt:2 nuts, 1 screw",,,,,,,,,,,,,,,,
,BBRLED,Ballast,D,5,N Bracket,"no brkt:2 nuts, 1 screw",,,,,,,,,,,,,,,,
,BBRLED,Ballast,DP,5,N Bracket,"no brkt:2 nuts, 1 screw",,,,,,,,,,,,,,,,
,BBRLED,Ballast,LT,6,N Bracket,"no brkt:2 nuts, 1 screw",,,,,,,,,,,,,,,,
,BBRLED,Ballast,MD,5,N Bracket,"no brkt:2 nuts, 1 screw",,,,,,,,,,,,,,,,
,BBRLEDPAT,Ballast,BI,4,N Bracket,"no brkt:2 nuts, 1 screw",,,,,,,,,,,,,,,,
,BBRLEDPAT,Ballast,D,5,N Bracket,"no brkt:2 nuts, 1 screw",,,,,,,,,,,,,,,,
,BBRLEDPAT,Ballast,DP,5,N Bracket,"no brkt:2 nuts, 1 screw",,,,,,,,,,,,,,,,
,BBRLEDPAT,Ballast,LT,6,N Bracket,"no brkt:2 nuts, 1 screw",,,,,,,,,,,,,,,,
,BBRLEDPAT,Ballast,MD,5,N Bracket,"no brkt:2 nuts, 1 screw",,,,,,,,,,,,,,,,
,BBRPAT,Ballast,BI,4,N Bracket,on housing: 3screws,,,,,,,,,,,,,,,,
,BBRPAT,Ballast,D,5,N Bracket,on housing: 3screws,,,,,,,,,,,,,,,,
,BBRPAT,Ballast,E,3,N Bracket,on housing: 3screws,,,,,,,,,,,,,,,,
,BBRPAT,Ballast,ERS,3,N Bracket,on housing: 3screws,,,,,,,,,,,,,,,,
,BBRV,Ballast,BI,4,N Bracket,on housing: 3screws,,,,,,,,,,,,,,,,
,BBRV,Ballast,D,5,N Bracket,on housing: 3screws,,,,,,,,,,,,,,,,
,BBRV,Ballast,E,3,N Bracket,on housing: 3screws,,,,,,,,,,,,,,,,
,BBRV,Ballast,ERS,3,N Bracket,on housing: 3screws,,,,,,,,,,,,,,,,
,BBRVLED,Ballast,BI,4,N Bracket,"no brkt:2 nuts, 1 screw",,,,,,,,,,,,,,,,
,BBRVLED,Ballast,D,5,N Bracket,"no brkt:2 nuts, 1 screw",,,,,,,,,,,,,,,,
,BBRVLED,Ballast,DP,5,N Bracket,"no brkt:2 nuts, 1 screw",,,,,,,,,,,,,,,,
,BBRVLED,Ballast,LT,6,N Bracket,"no brkt:2 nuts, 1 screw",,,,,,,,,,,,,,,,
,BBRVLED,Ballast,MD,5,N Bracket,"no brkt:2 nuts, 1 screw",,,,,,,,,,,,,,,,
,BBS,Ballast,BI,4,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBS,Ballast,D,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBS,Ballast,E,3,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBS,Ballast,ERS,3,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBSLED,Ballast,BI,4,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBSLED,Ballast,D,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBSLED,Ballast,DP,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBSLED,Ballast,LT,6,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBSLED,Ballast,MD,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBSLEDPAT,Ballast,BI,4,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBSLEDPAT,Ballast,D,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBSLEDPAT,Ballast,DP,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBSLEDPAT,Ballast,LT,6,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBSLEDPAT,Ballast,MD,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBSPAT,Ballast,BI,4,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBSPAT,Ballast,D,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBSPAT,Ballast,E,3,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBSPAT,Ballast,ERS,3,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBW,Ballast,BI,4,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBW,Ballast,D,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBW,Ballast,E,3,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBW,Ballast,ERS,3,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBWD,Ballast,BI,4,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBWD,Ballast,D,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBWD,Ballast,E,3,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBWD,Ballast,ERS,3,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBWDILED,Ballast,BI,4,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBWDILED,Ballast,D,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBWDILED,Ballast,DP,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBWDILED,Ballast,LT,6,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBWDILED,Ballast,MD,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBWDLED,Ballast,BI,4,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBWDLED,Ballast,D,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBWDLED,Ballast,DP,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBWDLED,Ballast,LT,6,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBWDLED,Ballast,MD,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBWDLEDPAT,Ballast,BI,4,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBWDLEDPAT,Ballast,D,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBWDLEDPAT,Ballast,DP,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBWDLEDPAT,Ballast,LT,6,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBWDLEDPAT,Ballast,MD,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBWDPAT,Ballast,BI,4,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBWDPAT,Ballast,D,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBWDPAT,Ballast,E,3,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBWDPAT,Ballast,ERS,3,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBWI,Ballast,BI,4,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBWI,Ballast,D,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBWI,Ballast,E,3,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBWI,Ballast,ERS,3,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBWILED,Ballast,BI,4,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBWILED,Ballast,D,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBWILED,Ballast,DP,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBWILED,Ballast,LT,6,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBWILED,Ballast,MD,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBWILEDPAT,Ballast,BI,4,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBWILEDPAT,Ballast,D,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBWILEDPAT,Ballast,DP,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBWILEDPAT,Ballast,LT,6,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBWILEDPAT,Ballast,MD,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBWIPAT,Ballast,BI,4,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBWIPAT,Ballast,D,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBWIPAT,Ballast,E,3,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBWIPAT,Ballast,ERS,3,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBWLEDPAT,Ballast,BI,4,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBWLEDPAT,Ballast,D,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBWLEDPAT,Ballast,DP,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBWLEDPAT,Ballast,LT,6,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBWLEDPAT,Ballast,MD,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBWPAT,Ballast,BI,4,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBWPAT,Ballast,D,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBWPAT,Ballast,E,3,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BBWPAT,Ballast,ERS,3,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BD,Ballast,BI,4,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BD,Ballast,D,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BD,Ballast,E,3,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BD,Ballast,ERS,3,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BDI,Ballast,BI,4,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BDI,Ballast,D,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BDI,Ballast,E,3,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BDI,Ballast,ERS,3,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BDIW,Ballast,BI,4,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BDIW,Ballast,D,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BDIW,Ballast,E,3,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BDIW,Ballast,ERS,3,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BDLED,Ballast,BI,4,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BDLED,Ballast,D,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BDLED,Ballast,DP,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BDLED,Ballast,LT,6,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BDLED,Ballast,MD,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BDLEDPAT,Ballast,BI,4,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BDLEDPAT,Ballast,D,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BDLEDPAT,Ballast,DP,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BDLEDPAT,Ballast,LT,6,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BDLEDPAT,Ballast,MD,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BDPAT,Ballast,BI,4,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BDPAT,Ballast,D,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BDPAT,Ballast,E,3,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BDPAT,Ballast,ERS,3,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BI,Ballast,BI,4,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BI,Ballast,D,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BI,Ballast,E,3,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BI,Ballast,ERS,3,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BILED,Ballast,BI,4,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BILED,Ballast,D,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BILED,Ballast,DP,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BILED,Ballast,LT,6,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BILED,Ballast,MD,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BILEDPAT,Ballast,BI,4,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BILEDPAT,Ballast,D,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BILEDPAT,Ballast,DP,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BILEDPAT,Ballast,LT,6,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BILEDPAT,Ballast,MD,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BIPAT,Ballast,BI,4,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BIPAT,Ballast,D,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BIPAT,Ballast,E,3,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BIPAT,Ballast,ERS,3,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BLEDPAT,Ballast,BI,4,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BLEDPAT,Ballast,D,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BLEDPAT,Ballast,DP,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BLEDPAT,Ballast,LT,6,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BLEDPAT,Ballast,MD,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BMD,Ballast,BI,4,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BMD,Ballast,D,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BMD,Ballast,E,3,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BMD,Ballast,ERS,3,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BMDLED,Ballast,BI,4,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BMDLED,Ballast,D,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BMDLED,Ballast,DP,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BMDLED,Ballast,LT,6,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BMDLED,Ballast,MD,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BMDLEDPAT,Ballast,BI,4,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BMDLEDPAT,Ballast,D,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BMDLEDPAT,Ballast,DP,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BMDLEDPAT,Ballast,LT,6,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BMDLEDPAT,Ballast,MD,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BMDPAT,Ballast,BI,4,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BMDPAT,Ballast,D,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BMDPAT,Ballast,E,3,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BMDPAT,Ballast,ERS,3,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BMI,Ballast,BI,4,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BMI,Ballast,D,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BMI,Ballast,E,3,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BMI,Ballast,ERS,3,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BMILED,Ballast,BI,4,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BMILED,Ballast,D,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BMILED,Ballast,DP,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BMILED,Ballast,LT,6,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BMILED,Ballast,MD,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BMILEDPAT,Ballast,BI,4,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BMILEDPAT,Ballast,D,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BMILEDPAT,Ballast,DP,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BMILEDPAT,Ballast,LT,6,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BMILEDPAT,Ballast,MD,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BMIPAT,Ballast,BI,4,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BMIPAT,Ballast,D,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BMIPAT,Ballast,E,3,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BMIPAT,Ballast,ERS,3,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BMLEDPAT,Ballast,BI,4,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BMLEDPAT,Ballast,D,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BMLEDPAT,Ballast,DP,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BMLEDPAT,Ballast,LT,6,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BMLEDPAT,Ballast,MD,5,Bracket,sub brkt : 5 screws,,,,,,,,,,,,,,,,
,BMR,Ballast,BI,4,N Bracket,on housing: 3screws,,,,,,,,,,,,,,,,
,BMR,Ballast,D,5,N Bracket,on housing: 3screws,,,,,,,,,,,,,,,,
,BMR,Ballast,E,3,N Bracket,on housing: 3screws,,,,,,,,,,,,,,,,
,BMR,Ballast,ERS,3,N Bracket,on housing: 3screws,,,,,,,,,,,,,,,,
,BMRLED,Ballast,BI,4,N Bracket,"no brkt:2 nuts, 1 screw",,,,,,,,,,,,,,,,
